date,gross,turnover_cost,borrow_cost,net
2025-07-30,0.00273760644059053,0.0,8.315150000000001e-05,0.0026544549405905296
2025-07-31,0.010240967739146862,0.0,8.315150000000001e-05,0.010157816239146862
2025-08-01,-0.0019421286500841358,0.0,8.315150000000001e-05,-0.002025280150084136
2025-08-04,-0.002398090675904596,4.993085e-05,8.315150000000001e-05,-0.0025311730259045965
2025-08-05,-0.0020790198471013583,4.99413e-05,8.3216e-05,-0.0022121771471013585
2025-08-06,-0.002328645809008469,0.0,8.3216e-05,-0.002411861809008469
2025-08-07,-0.001197936423887606,0.0,8.3216e-05,-0.0012811524238876058
2025-08-08,-0.0007951380772162508,0.0,8.3216e-05,-0.0008783540772162508
2025-08-12,-0.005011966507093835,4.99032e-05,8.3216e-05,-0.005145085707093835
2025-08-13,-0.0030327056625545972,4.994434999999999e-05,8.325091666666666e-05,-0.003165900929221264
2025-08-14,0.004307976230458837,0.0,8.325091666666666e-05,0.00422472531379217
2025-08-15,0.00023991798902429538,0.0,8.325091666666666e-05,0.00015666707235762871
2025-08-18,-0.0017015226769903457,0.0,8.325091666666666e-05,-0.0017847735936570124
2025-08-19,-0.0030034401798783384,4.99413e-05,8.325091666666666e-05,-0.003136632396545005
2025-08-20,0.0003788778282192606,4.98739e-05,8.322283333333334e-05,0.0002457810948859273
2025-08-21,-0.0009542856339614799,0.0,8.322283333333334e-05,-0.0010375084672948132
2025-08-22,0.003925995209744671,0.0,8.322283333333334e-05,0.003842772376411338
2025-08-25,-0.0006665052270370883,0.0,8.322283333333334e-05,-0.0007497280603704216
2025-08-26,6.031402821652114e-05,4.994434999999999e-05,8.322283333333334e-05,-7.285315511681219e-05
2025-08-27,0.00015257992529305536,4.9581249999999996e-05,8.269441666666668e-05,2.0304258626388684e-05
2025-08-28,0.0036146133709055307,0.0,8.269441666666668e-05,0.003531918954238864
2025-08-29,0.00018417969919291334,0.0,8.269441666666668e-05,0.00010148528252624666
2025-09-01,-0.003650348239083198,0.0,8.269441666666668e-05,-0.0037330426557498648
2025-09-02,-0.002305021214192958,4.98739e-05,8.269441666666668e-05,-0.002437589530859625
2025-09-03,-0.0011969343943383113,4.9853850000000004e-05,8.269258333333334e-05,-0.0013294808276716446
2025-09-04,0.0004999556464249466,0.0,8.269258333333334e-05,0.0004172630630916133
2025-09-05,0.0012893500282421914,0.0,8.269258333333334e-05,0.001206657444908858
2025-09-08,0.0012707264274094822,0.0,8.269258333333334e-05,0.0011880338440761488
2025-09-09,-0.00042577615033809603,4.9581249999999996e-05,8.269258333333334e-05,-0.0005580499836714294
2025-09-10,0.0018580388315363782,4.99613e-05,8.327491666666667e-05,0.0017248026148697115
2025-09-11,0.003242480035353992,0.0,8.327491666666667e-05,0.0031592051186873256
2025-09-12,-0.0015994726874490888,0.0,8.327491666666667e-05,-0.0016827476041157555
2025-09-16,0.003747481303883655,0.0,8.327491666666667e-05,0.0036642063872169887
2025-09-17,0.0008249188176485604,4.9853850000000004e-05,8.327491666666667e-05,0.0006917900509818938
2025-09-18,0.00019068566384431189,4.9784500000000004e-05,8.303966666666667e-05,5.7861497177645225e-05
2025-09-19,0.004766523151219732,0.0,8.303966666666667e-05,0.004683483484553066
2025-09-22,-0.0013038519587555276,0.0,8.303966666666667e-05,-0.0013868916254221944
2025-09-24,0.00600099220122216,0.0,8.303966666666667e-05,0.005917952534555493
2025-09-25,-0.003677574159013986,4.99613e-05,8.303966666666667e-05,-0.0038105751256806526
2025-09-26,-0.001117893988837784,4.9932700000000004e-05,8.301925e-05,-0.001250845938837784
2025-09-29,0.002924616791222196,0.0,8.301925e-05,0.002841597541222196
2025-09-30,0.002037227842175006,0.0,8.301925e-05,0.001954208592175006
2025-10-01,-0.0014231805728772873,0.0,8.301925e-05,-0.0015061998228772873
2025-10-02,-0.0005281030281594161,4.9784500000000004e-05,8.301925e-05,-0.0006609067781594162
2025-10-03,-0.001688413834656216,4.987295e-05,8.319441666666667e-05,-0.0018214812013228826
2025-10-06,0.0015613706704612742,0.0,8.319441666666667e-05,0.0014781762537946076
2025-10-07,0.0014761242495997743,0.0,8.319441666666667e-05,0.0013929298329331077
2025-10-08,0.0026433591398305313,0.0,8.319441666666667e-05,0.0025601647231638645
2025-10-09,0.0034396487870530807,4.9932700000000004e-05,8.319441666666667e-05,0.0033065216703864137
2025-10-10,-0.002467625571614007,4.98664e-05,8.306891666666667e-05,-0.002600560888280674
2025-10-14,-0.0026739289803053108,0.0,8.306891666666667e-05,-0.0027569978969719773
2025-10-15,0.0001857352051780195,0.0,8.306891666666667e-05,0.00010266628851135284
2025-10-16,0.00028017603968714597,0.0,8.306891666666667e-05,0.0001971071230204793
2025-10-17,0.00034905620247214966,4.987295e-05,8.306891666666667e-05,0.00021611433580548297
2025-10-20,0.0026051665728505156,4.9916250000000005e-05,8.310208333333334e-05,0.0024721482395171825
2025-10-21,-0.003911377256307124,0.0,8.310208333333334e-05,-0.003994479339640457
2025-10-22,0.002055218218652203,0.0,8.310208333333334e-05,0.0019721161353188693
2025-10-23,-0.0031022790966791698,0.0,8.310208333333334e-05,-0.0031853811800125033
2025-10-24,0.0005488306048515763,4.98664e-05,8.310208333333334e-05,0.000415862121518243
2025-10-27,0.0010356344819290346,4.972145e-05,8.281833333333334e-05,0.0009030946985957014
2025-10-28,0.0013348282151830725,0.0,8.281833333333334e-05,0.0012520098818497392
2025-10-29,-0.003337089470006172,0.0,8.281833333333334e-05,-0.0034199078033395054
2025-10-30,-0.00015777444964949208,0.0,8.281833333333334e-05,-0.00024059278298282542
2025-10-31,-0.00434970142362894,4.9916250000000005e-05,8.281833333333334e-05,-0.004482436006962274
2025-11-04,-0.0036616702519678586,4.999665000000001e-05,8.288725e-05,-0.0037945541519678588
2025-11-05,0.0033705685078635754,0.0,8.288725e-05,0.0032876812578635753
2025-11-06,0.005325918826851154,0.0,8.288725e-05,0.005243031576851154
2025-11-07,-0.002870827097436335,0.0,8.288725e-05,-0.002953714347436335
2025-11-10,-0.0011049781561681472,4.972145e-05,8.288725e-05,-0.001237586856168147
2025-11-11,-0.00393252994515836,4.9871800000000006e-05,8.316933333333334e-05,-0.004065571078491694
2025-11-12,0.0034159795949743853,0.0,8.316933333333334e-05,0.003332810261641052
2025-11-13,-0.002030345898051284,0.0,8.316933333333334e-05,-0.0021135152313846175
2025-11-14,-0.009200124508139132,0.0,8.316933333333334e-05,-0.009283293841472466
2025-11-17,0.002873123962392467,4.999665000000001e-05,8.316933333333334e-05,0.0027399579790591336
2025-11-18,0.0025599591700136708,4.994345e-05,8.314316666666667e-05,0.002426872553347004
2025-11-19,-0.001492650917328078,0.0,8.314316666666667e-05,-0.0015757940839947447
2025-11-20,-0.0056957950551239905,0.0,8.314316666666667e-05,-0.005778938221790657
2025-11-21,0.010057681228937037,0.0,8.314316666666667e-05,0.00997453806227037
2025-11-25,-0.00018590566536936257,4.9871800000000006e-05,8.314316666666667e-05,-0.00031892063203602924
2025-11-26,-0.0005280868640517669,4.97769e-05,8.2979e-05,-0.0006608427640517668
2025-11-27,-0.003768468809171947,0.0,8.2979e-05,-0.003851447809171947
2025-11-28,0.002617669904295619,0.0,8.2979e-05,0.002534690904295619
2025-12-01,0.003676728863909169,0.0,8.2979e-05,0.003593749863909169
2025-12-02,-0.0023709326960207984,4.994345e-05,8.2979e-05,-0.0025038551460207985
2025-12-03,0.0007818154178454953,4.9972749999999993e-05,8.300791666666667e-05,0.0006488347511788287
2025-12-04,0.003864005529482647,0.0,8.300791666666667e-05,0.0037809976128159806
2025-12-05,-6.708035886319173e-05,0.0,8.300791666666667e-05,-0.0001500882755298584
2025-12-08,0.0005097055901485099,0.0,8.300791666666667e-05,0.0004266976734818432
2025-12-09,-0.001004871513212734,4.97769e-05,8.300791666666667e-05,-0.0011376563298794006
2025-12-10,-0.0030099903152916996,4.99529e-05,8.329008333333334e-05,-0.003143233298625033
2025-12-11,-0.002873185264007816,0.0,8.329008333333334e-05,-0.0029564753473411494
2025-12-12,-0.004372322944832438,0.0,8.329008333333334e-05,-0.004455613028165771
2025-12-15,0.002527810994557547,0.0,8.329008333333334e-05,0.0024445209112242136
2025-12-16,-0.0016199945487493542,4.9972749999999993e-05,8.329008333333334e-05,-0.0017532573820826874
2025-12-17,-0.0034279573288986493,4.9925e-05,8.324000000000001e-05,-0.0035611223288986495
2025-12-18,0.0004874130563489281,0.0,8.324000000000001e-05,0.0004041730563489281
2025-12-19,0.002897621135597353,0.0,8.324000000000001e-05,0.002814381135597353
2025-12-22,0.0006168939335450402,0.0,8.324000000000001e-05,0.0005336539335450401
2025-12-23,0.004455184563388401,4.99529e-05,8.324000000000001e-05,0.004321991663388401
2025-12-24,-0.0039938340558052085,4.9550950000000004e-05,8.255325e-05,-0.004125938255805209
2025-12-25,0.0013564489309757732,0.0,8.255325e-05,0.001273895680975773
2025-12-26,-0.0004726026288914908,0.0,8.255325e-05,-0.0005551558788914907
2025-12-29,0.0004922301059384267,0.0,8.255325e-05,0.00040967685593842673
2025-12-30,0.0009596355537554567,4.9925e-05,8.255325e-05,0.0008271573037554566
2026-01-06,0.001951308268904021,4.9872250000000003e-05,8.248333333333334e-05,0.0018189526855706877
2026-01-07,-0.0044281293305664955,0.0,8.248333333333334e-05,-0.004510612663899829
2026-01-08,-0.0029977724743858675,0.0,8.248333333333334e-05,-0.003080255807719201
2026-01-09,-0.0027323342871896977,0.0,8.248333333333334e-05,-0.0028148176205230312
2026-01-13,-0.004665014605211537,4.9550950000000004e-05,8.248333333333334e-05,-0.00479704888854487
2026-01-14,-0.00018602215965449827,4.9865200000000005e-05,8.309808333333333e-05,-0.00031898544298783157
2026-01-15,0.002367303546654576,0.0,8.309808333333333e-05,0.0022842054633212426
2026-01-16,-0.0015802818762140054,0.0,8.309808333333333e-05,-0.0016633799595473387
2026-01-19,-0.0006589256873515988,0.0,8.309808333333333e-05,-0.0007420237706849322
2026-01-20,-0.0008493581315410898,4.9872250000000003e-05,8.309808333333333e-05,-0.0009823284648744232
2026-01-21,0.0018674291651160273,4.9924449999999996e-05,8.319716666666667e-05,0.0017343075484493606
2026-01-22,0.002093307851443294,0.0,8.319716666666667e-05,0.002010110684776627
2026-01-23,-0.0029212239047491356,0.0,8.319716666666667e-05,-0.0030044210714158023
2026-01-26,-6.520404759211194e-05,0.0,8.319716666666667e-05,-0.00014840121425877862
2026-01-27,0.0002787114646147516,4.9865200000000005e-05,8.319716666666667e-05,0.0001456490979480849
2026-01-28,0.0038969534245852817,4.989685e-05,8.321133333333335e-05,0.0037638452412519486
2026-01-29,0.0013636056172405303,0.0,8.321133333333335e-05,0.001280394283907197
2026-01-30,0.0055086452709101705,0.0,8.321133333333335e-05,0.005425433937576837
2026-02-02,-0.00121629753280504,0.0,8.321133333333335e-05,-0.0012995088661383733
2026-02-03,-0.003083971970412453,4.9924449999999996e-05,8.321133333333335e-05,-0.0032171077537457866
2026-02-04,0.003001685816623708,4.9971e-05,8.322166666666666e-05,0.0028684931499570413
2026-02-05,-0.0027496436985997553,0.0,8.322166666666666e-05,-0.002832865365266422
2026-02-06,-0.002527771778177732,0.0,8.322166666666666e-05,-0.002610993444844399
2026-02-09,-0.011362937320383964,0.0,8.322166666666666e-05,-0.01144615898705063
2026-02-10,0.003473548149627577,4.989685e-05,8.322166666666666e-05,0.0033404296329609105
2026-02-12,-0.004447083806492781,4.99643e-05,8.329216666666668e-05,-0.004580340273159448
2026-02-13,-0.006439996457095303,0.0,8.329216666666668e-05,-0.00652328862376197
2026-02-16,0.0010311849198411207,0.0,8.329216666666668e-05,0.000947892753174454
2026-02-17,-0.0012998691013978412,0.0,8.329216666666668e-05,-0.0013831612680645078
2026-02-18,0.002031183768900445,4.9971e-05,8.329216666666668e-05,0.001897920602233778
2026-02-19,-0.0104927759292004,4.994905e-05,8.324983333333334e-05,-0.010625974812533733
2026-02-20,-0.0029385758565163888,0.0,8.324983333333334e-05,-0.003021825689849722
2026-02-24,0.0036735799511909274,0.0,8.324983333333334e-05,0.003590330117857594
2026-02-25,-0.001936825315622916,0.0,8.324983333333334e-05,-0.0020200751489562493
2026-02-26,0.0061181451639765174,4.99643e-05,8.324983333333334e-05,0.005984931030643184
2026-02-27,-0.00012099946932858565,4.9961449999999996e-05,8.323083333333333e-05,-0.000254191752661919
2026-03-02,0.005579347499495041,0.0,8.323083333333333e-05,0.005496116666161708
2026-03-03,-0.0011606544199892815,0.0,8.323083333333333e-05,-0.0012438852533226148
2026-03-04,-0.003282675355781922,0.0,8.323083333333333e-05,-0.0033659061891152552
2026-03-05,0.005176787454009864,4.994905e-05,8.323083333333333e-05,0.005043607570676531
2026-03-06,-0.002356439322020423,4.9972e-05,8.327541666666667e-05,-0.00248968673868709
2026-03-09,-0.012674554092022696,0.0,8.327541666666667e-05,-0.012757829508689363
2026-03-10,0.003315603758045788,0.0,8.327541666666667e-05,0.003232328341379121
2026-03-11,0.005303568202540951,0.0,8.327541666666667e-05,0.0052202927858742846
2026-03-12,-0.0011555764252992424,4.9961449999999996e-05,8.327541666666667e-05,-0.0012888132919659091
2026-03-13,-2.7418493093518247e-05,4.990795e-05,8.322808333333334e-05,-0.00016055452642685158
2026-03-16,0.002036000512500109,0.0,8.322808333333334e-05,0.0019527724291667754
2026-03-17,-0.0046575232617731225,0.0,8.322808333333334e-05,-0.004740751345106456
2026-03-18,0.009308253357716635,0.0,8.322808333333334e-05,0.009225025274383302
2026-03-19,0.003856107713475739,4.9972e-05,8.322808333333334e-05,0.003722907630142406
2026-03-23,0.0005201569942969617,4.97306e-05,8.288683333333333e-05,0.0003875395609636284
2026-03-24,-0.0005410863257423865,0.0,8.288683333333333e-05,-0.0006239731590757198
2026-03-25,0.004238961705815576,0.0,8.288683333333333e-05,0.004156074872482243
2026-03-26,0.0037055708570652513,0.0,8.288683333333333e-05,0.003622684023731918
2026-03-27,-0.0037095137966836134,4.990795e-05,8.288683333333333e-05,-0.003842308580016947
2026-03-30,0.0010531521798033301,4.996075e-05,8.293208333333334e-05,0.0009202593464699968
2026-03-31,-0.0031287815126743402,0.0,8.293208333333334e-05,-0.0032117135960076735
2026-04-01,0.001805819323146692,0.0,8.293208333333334e-05,0.0017228872398133588
2026-04-02,0.0011747343436167255,0.0,8.293208333333334e-05,0.0010918022602833923
2026-04-03,0.002072596975251344,4.97306e-05,8.293208333333334e-05,0.0019399342919180105
2026-04-06,-0.0011416480809878407,4.994315e-05,8.320733333333334e-05,-0.0012747985643211742
2026-04-07,-0.0039141947885651006,0.0,8.320733333333334e-05,-0.003997402121898434
2026-04-08,0.0037639825864952637,0.0,8.320733333333334e-05,0.0036807752531619305
2026-04-09,0.0033522766311298614,0.0,8.320733333333334e-05,0.003269069297796528
2026-04-10,0.0031169719182635985,4.996075e-05,8.320733333333334e-05,0.0029838038349302653
2026-04-13,0.0021142908756162887,4.9943750000000004e-05,8.318841666666667e-05,0.0019811587089496223
2026-04-14,-0.006130462933229401,0.0,8.318841666666667e-05,-0.006213651349896068
2026-04-15,-0.0001235020466923641,0.0,8.318841666666667e-05,-0.00020669046335903077
2026-04-16,0.002299786313925757,0.0,8.318841666666667e-05,0.0022165978972590906
2026-04-17,-0.0015138768743676691,4.994315e-05,8.318841666666667e-05,-0.001647008441034336
2026-04-20,-0.0015373139141177288,4.98533e-05,8.313774999999999e-05,-0.0016703049641177289
2026-04-21,0.001223591444289195,0.0,8.313774999999999e-05,0.0011404536942891952
2026-04-22,0.0018785691227809222,0.0,8.313774999999999e-05,0.0017954313727809221
2026-04-23,0.00292009102185757,0.0,8.313774999999999e-05,0.00283695327185757
2026-04-24,0.006654705840631133,4.9943750000000004e-05,8.313774999999999e-05,0.006521624340631133
2026-04-27,-0.0015643388191595008,4.991245e-05,8.311208333333333e-05,-0.001697363352492834
2026-04-28,-0.0015815185282888617,0.0,8.311208333333333e-05,-0.001664630611622195
2026-04-30,-0.002008105165832376,0.0,8.311208333333333e-05,-0.0020912172491657096
2026-05-01,0.014278689111582395,0.0,8.311208333333333e-05,0.014195577028249062
2026-05-08,-0.000999448217525887,4.98533e-05,8.311208333333333e-05,-0.0011324136008592203
2026-05-11,-0.006354019846498035,4.9925150000000004e-05,8.32315e-05,-0.006487176496498035
2026-05-12,0.014449868503192742,0.0,8.32315e-05,0.014366637003192743
2026-05-13,0.008431057202953235,0.0,8.32315e-05,0.008347825702953235
2026-05-14,-0.004774384125702723,0.0,8.32315e-05,-0.004857615625702723
2026-05-15,-0.012184573262111208,4.991245e-05,8.32315e-05,-0.012317717212111208
2026-05-18,-0.004630983863873288,4.9865949999999996e-05,8.320225e-05,-0.004764052063873288
2026-05-19,-0.007187496027236907,0.0,8.320225e-05,-0.007270698277236907
2026-05-20,-0.004595212994617056,0.0,8.320225e-05,-0.004678415244617056
2026-05-21,0.00034100532792818213,0.0,8.320225e-05,0.00025780307792818216
2026-05-22,0.007650673100590075,4.9925150000000004e-05,8.320225e-05,0.007517545700590074
2026-05-25,0.006443503362195225,4.994080000000001e-05,8.312458333333334e-05,0.006310437978861891
2026-05-26,-0.0018452082154734244,0.0,8.312458333333334e-05,-0.0019283327988067578
2026-05-27,-0.006420348591564315,0.0,8.312458333333334e-05,-0.0065034731748976485
2026-05-28,-0.006038911816722564,0.0,8.312458333333334e-05,-0.006122036400055897
2026-05-29,-0.01059518767773906,4.9865949999999996e-05,8.312458333333334e-05,-0.010728178211072394
2026-06-01,0.003227450884983933,4.992665000000001e-05,8.317875000000001e-05,0.003094345484983933
2026-06-02,-0.007590042043959111,0.0,8.317875000000001e-05,-0.007673220793959111
2026-06-03,0.009540635836667593,0.0,8.317875000000001e-05,0.009457457086667594
2026-06-04,-0.004739219385692972,0.0,8.317875000000001e-05,-0.004822398135692972
2026-06-05,-0.004875639494914071,4.994080000000001e-05,8.317875000000001e-05,-0.005008759044914071
2026-06-08,-0.00315779444666845,4.991090000000001e-05,8.32535e-05,-0.00329095884666845
2026-06-09,0.0034773520657535033,0.0,8.32535e-05,0.0033940985657535034
2026-06-10,-0.012099813260551713,0.0,8.32535e-05,-0.012183066760551713
2026-06-11,0.006695712454502292,0.0,8.32535e-05,0.006612458954502292
2026-06-12,0.0013736097948144144,4.992665000000001e-05,8.32535e-05,0.0012404296448144142
2026-06-15,-0.0027473154636199937,4.99548e-05,8.332291666666669e-05,-0.0028805931802866605
2026-06-16,0.0031657642506306254,0.0,8.332291666666669e-05,0.0030824413339639585
2026-06-17,0.0037335308487344947,0.0,8.332291666666669e-05,0.003650207932067828
2026-06-18,-0.003251055963903888,0.0,8.332291666666669e-05,-0.0033343788805705547
2026-06-19,0.014379880111940226,4.991090000000001e-05,8.332291666666669e-05,0.014246646295273559
2026-06-22,0.003662130261548003,4.98926e-05,8.323925000000001e-05,0.003528998411548003
2026-06-23,-0.0017527377018420913,0.0,8.323925000000001e-05,-0.0018359769518420913
2026-06-24,-0.005074104609115637,0.0,8.323925000000001e-05,-0.005157343859115636
2026-06-25,0.003963136679439463,0.0,8.323925000000001e-05,0.003879897429439463
2026-06-26,-0.007447084125448283,4.99548e-05,8.323925000000001e-05,-0.007580278175448284
2026-06-29,-0.0038563502021273038,4.9881750000000004e-05,8.308058333333334e-05,-0.003989312535460637
2026-06-30,0.004778394351924388,0.0,8.308058333333334e-05,0.004695313768591055
2026-07-01,-0.0027684028852124143,0.0,8.308058333333334e-05,-0.0028514834685457475
2026-07-02,-0.004058112835659636,0.0,8.308058333333334e-05,-0.004141193418992969
2026-07-03,0.000265171137862329,4.98926e-05,8.308058333333334e-05,0.0001321979545289957
2026-07-06,0.004459084285517992,4.988265e-05,8.309358333333334e-05,0.004326108052184659
2026-07-07,-0.005924545551779237,0.0,8.309358333333334e-05,-0.00600763913511257
2026-07-08,0.0027191209889888485,0.0,8.309358333333334e-05,0.0026360274056555152
2026-07-09,-0.00675995701725743,0.0,8.309358333333334e-05,-0.006843050600590764
2026-07-10,0.008182749836641716,4.9881750000000004e-05,8.309358333333334e-05,0.008049774503308382
2026-07-13,0.0012603722913870847,4.98974e-05,8.309283333333334e-05,0.0011273820580537512
2026-07-14,0.0013311883297953196,0.0,8.309283333333334e-05,0.0012480954964619862
2026-07-15,-0.0013135261727031302,0.0,8.309283333333334e-05,-0.0013966190060364636
2026-07-16,-0.0015113204289767823,0.0,8.309283333333334e-05,-0.0015944132623101157
2026-07-17,0.00017173719468592898,4.988265e-05,8.309283333333334e-05,3.876171135259565e-05
2026-07-21,-0.0009011571244828355,0.0,4.150658333333334e-05,-0.0009426637078161688
2026-07-22,0.0011924550644313151,0.0,4.150658333333334e-05,0.0011509484810979817
2026-07-23,-0.0005828618246631668,0.0,4.150658333333334e-05,-0.0006243684079965001
2026-07-24,-0.0018455250184119488,0.0,4.150658333333334e-05,-0.0018870316017452822
2026-07-27,0.000600971000742765,4.98974e-05,4.150658333333334e-05,0.0005095670174094317
