symbol,known_at,shares
3277,2025-05-15,8188366.0
3277,2025-08-08,8097624.0
3277,2025-11-14,8115324.0
3277,2026-02-13,8114624.0
3279,2021-07-12,771224.0
3279,2022-01-14,822754.0
3279,2022-07-14,812564.0
3279,2023-01-17,812564.0
3279,2023-07-19,807446.0
3279,2024-01-17,807446.0
3279,2024-07-18,792106.0
3279,2025-01-17,792106.0
3279,2025-07-16,792106.0
3279,2026-01-16,2376318.0
3280,2021-07-09,5926922.0
3280,2021-10-08,5947936.0
3280,2022-01-07,5947936.0
3280,2022-04-08,5947936.0
3280,2022-07-08,5947936.0
3280,2022-10-07,5978143.0
3280,2023-01-10,5978143.0
3280,2023-04-10,5978143.0
3280,2023-07-10,5978143.0
3280,2023-10-10,6003928.0
3280,2024-01-10,6003928.0
3280,2024-04-08,6003928.0
3280,2024-07-08,6003928.0
3280,2024-10-11,6031419.0
3280,2025-01-10,6031419.0
3280,2025-04-11,6031419.0
3280,2025-07-11,6031419.0
3280,2025-10-10,6060009.0
3280,2026-01-09,6060009.0
3280,2026-04-10,6060003.0
3281,2021-10-13,4490369.0
3281,2022-04-13,4490369.0
3281,2022-10-12,4490369.0
3281,2023-04-14,4712140.0
3281,2023-10-13,4925331.0
3281,2024-04-15,4897731.0
3281,2024-10-15,4897731.0
3281,2025-04-14,4797731.0
3281,2025-10-14,4797731.0
3281,2026-04-13,4797731.0
3282,2021-09-15,692994.0
3282,2022-03-15,692994.0
3282,2022-09-15,715982.0
3282,2023-03-15,715982.0
3282,2023-09-15,736982.0
3282,2024-03-15,757842.0
3282,2024-09-17,757842.0
3282,2025-03-17,780342.0
3282,2025-09-16,780342.0
3282,2026-03-17,777265.0
3283,2021-07-15,2581850.0
3283,2022-01-17,2581850.0
3283,2022-07-15,2670350.0
3283,2023-01-18,2670350.0
3283,2023-07-14,2749499.0
3283,2024-01-18,2838900.0
3283,2024-07-18,2838900.0
3283,2025-01-16,2838900.0
3283,2025-07-17,2796369.0
3283,2026-01-21,8389107.0
3284,2021-05-13,35379263.0
3284,2021-08-05,35379263.0
3284,2021-11-11,35379263.0
3284,2022-02-10,35379263.0
3284,2022-05-12,35379263.0
3284,2022-08-10,35379263.0
3284,2022-11-10,35379263.0
3284,2023-02-09,35379263.0
3284,2023-05-11,35379263.0
3284,2023-08-10,35551663.0
3284,2023-11-09,35551663.0
3284,2024-02-08,35551663.0
3284,2024-05-14,35551663.0
3284,2024-08-08,35551663.0
3284,2024-11-14,35551663.0
3284,2025-02-13,35551663.0
3284,2025-05-14,35551663.0
3284,2025-08-08,35551663.0
3284,2025-11-14,40901663.0
3284,2026-02-13,40901663.0
3287,2021-06-15,221862.0
3287,2021-12-15,224965.0
3287,2022-06-15,244355.0
3287,2022-12-15,255558.0
3287,2023-06-15,255558.0
3287,2023-12-18,255558.0
3287,2024-06-17,255558.0
3287,2024-12-16,292917.0
3287,2025-06-16,585834.0
3287,2025-12-16,585834.0
3288,2021-05-14,125946959.0
3288,2021-08-13,126098959.0
3288,2021-11-12,126113559.0
3288,2022-02-14,126113559.0
3288,2022-05-13,126281259.0
3288,2022-08-12,121597415.0
3288,2022-11-14,120484415.0
3288,2023-02-14,120484415.0
3288,2023-05-15,120564415.0
3288,2023-08-14,120564415.0
3288,2023-11-14,120584585.0
3288,2024-02-14,119881683.0
3288,2024-05-15,118819683.0
3288,2024-08-13,117704973.0
3288,2024-11-14,116489066.0
3288,2025-02-13,116508666.0
3288,2025-05-14,115215166.0
3288,2025-08-13,113923066.0
3288,2025-11-14,112534866.0
3288,2026-02-10,112143166.0
3289,2021-05-11,719318932.0
3289,2021-08-10,719318392.0
3289,2021-11-04,719317862.0
3289,2022-02-09,719317362.0
3289,2022-05-11,719316885.0
3289,2022-08-04,719319775.0
3289,2022-11-09,719334035.0
3289,2023-02-10,719333250.0
3289,2023-05-10,709623242.0
3289,2023-08-07,710148096.0
3289,2023-11-07,711084212.0
3289,2024-02-08,711678792.0
3289,2024-05-10,712357421.0
3289,2024-08-06,712769443.0
3289,2024-08-08,712769443.0
3289,2024-11-05,713608612.0
3289,2025-02-07,714251928.0
3289,2025-05-09,715069341.0
3289,2025-08-06,715506325.0
3289,2025-11-07,714367777.0
3289,2026-02-06,712113335.0
3290,2021-10-15,239908.0
3290,2022-04-14,268468.0
3290,2022-10-17,268468.0
3290,2023-04-14,268468.0
3290,2023-10-16,268468.0
3290,2024-04-15,268468.0
3290,2024-10-15,268468.0
3290,2025-04-14,268468.0
3290,2025-10-15,268468.0
3290,2026-04-14,805404.0
3291,2021-05-14,288379674.0
3291,2021-08-10,288379449.0
3291,2021-11-08,288379387.0
3291,2022-02-14,288379185.0
3291,2022-05-13,288379057.0
3291,2022-08-09,287830417.0
3291,2022-11-08,286132239.0
3291,2023-02-09,284570290.0
3291,2023-05-15,282200850.0
3291,2023-08-10,280378662.0
3291,2023-11-09,280378622.0
3291,2024-02-09,280378622.0
3291,2024-05-14,280378598.0
3291,2024-08-09,280378476.0
3291,2024-11-11,280378466.0
3291,2025-02-10,280378458.0
3291,2025-05-15,276330286.0
3291,2025-08-08,276330272.0
3291,2025-11-11,276330256.0
3291,2026-02-10,276330256.0
3292,2021-09-14,1873317.0
3292,2022-03-17,2044467.0
3292,2022-09-14,2044467.0
3292,2023-03-17,2044467.0
3292,2023-09-13,2123952.0
3292,2024-03-18,2123952.0
3292,2024-09-13,2123952.0
3292,2025-03-17,2102569.0
3292,2025-09-16,2102569.0
3292,2026-03-17,2102569.0
3294,2021-05-10,6312300.0
3294,2021-07-30,6312300.0
3294,2021-10-29,6360259.0
3294,2022-01-31,6325031.0
3294,2022-05-10,6220031.0
3294,2022-07-29,6116531.0
3294,2022-10-31,6078331.0
3294,2023-01-31,6078331.0
3294,2023-05-10,6078331.0
3294,2023-07-31,6078331.0
3294,2023-10-31,6078306.0
3294,2024-01-31,6078276.0
3294,2024-05-10,6078276.0
3294,2024-06-26,6078276.0
3294,2024-07-31,6078276.0
3294,2024-10-31,6093440.0
3294,2025-01-31,6093440.0
3294,2025-05-12,6093440.0
3294,2025-07-31,6093420.0
3294,2025-10-31,6093376.0
3294,2026-01-30,6093376.0
3295,2021-10-14,1353000.0
3295,2022-04-14,1440000.0
3295,2022-10-13,1440000.0
3295,2023-04-13,1440000.0
3295,2023-10-17,1440000.0
3295,2024-04-18,1440000.0
3295,2024-10-16,1440000.0
3295,2025-04-17,1440000.0
3295,2025-10-17,1440000.0
3295,2026-04-16,1440000.0
3296,2021-08-17,449930.0
3296,2022-02-17,449930.0
3296,2022-02-25,449930.0
3296,2022-08-16,449930.0
3296,2023-02-16,449930.0
3296,2023-08-17,449930.0
3296,2024-02-19,449930.0
3296,2024-08-15,449930.0
3296,2025-02-19,442095.0
3296,2025-08-15,1768380.0
3296,2026-02-18,1768380.0
3299,2021-05-14,23978691.0
3299,2021-08-06,23978691.0
3299,2021-11-12,23978691.0
3299,2022-02-14,23775291.0
3299,2022-05-13,23481075.0
3299,2022-08-05,23463675.0
3299,2022-11-14,23463675.0
3299,2023-02-14,23463675.0
3299,2023-05-12,23463675.0
3299,2023-08-04,23562675.0
3299,2023-11-14,23562675.0
3299,2024-02-14,23562675.0
3299,2024-05-10,23562675.0
3299,2024-08-09,23588175.0
3299,2024-11-14,23268509.0
3299,2025-02-14,23268509.0
3299,2025-05-14,23268509.0
3299,2025-08-08,23380469.0
3299,2025-11-14,23380469.0
3299,2026-02-13,23485109.0
3300,2021-05-14,6804352.0
3300,2021-08-13,6804352.0
3300,2021-11-12,6804352.0
3300,2022-02-14,6804352.0
3300,2022-05-13,6804352.0
3300,2022-08-12,6804352.0
3300,2022-11-14,6804352.0
3300,2023-02-14,6804352.0
3300,2023-05-15,6804352.0
3300,2023-08-14,6870907.0
3300,2023-11-14,6871507.0
3300,2024-02-13,6872107.0
3300,2024-05-14,6872107.0
3300,2024-08-13,6952107.0
3300,2024-11-14,6952907.0
3300,2025-02-14,6993707.0
3300,2025-05-15,7008507.0
3300,2025-08-14,7119107.0
3300,2025-11-14,7119107.0
3300,2026-02-13,7399107.0
3302,2021-05-13,26410954.0
3302,2021-08-12,26450969.0
3302,2021-11-11,26450957.0
3302,2022-02-14,26450905.0
3302,2022-05-12,26450840.0
3302,2022-08-10,26130385.0
3302,2022-11-10,26111885.0
3302,2023-02-14,26111845.0
3302,2023-05-11,26111700.0
3302,2023-08-09,26058498.0
3302,2023-11-10,26058498.0
3302,2024-02-14,26058492.0
3302,2024-05-13,26130226.0
3302,2024-08-09,26150191.0
3302,2024-11-12,26150191.0
3302,2025-02-14,26150191.0
3302,2025-05-13,25710191.0
3302,2025-08-08,25710099.0
3302,2025-11-12,25601400.0
3302,2026-02-13,25601348.0
3309,2021-06-15,4288666.0
3309,2021-12-15,4288666.0
3309,2022-06-15,4431133.0
3309,2022-12-15,4381482.0
3309,2023-06-15,4381482.0
3309,2023-12-21,4381482.0
3309,2024-06-14,4381482.0
3309,2024-12-16,4381482.0
3309,2025-06-13,4355429.0
3309,2025-12-15,4303970.0
330A,2025-05-14,5508500.0
330A,2025-08-12,5764200.0
330A,2025-11-12,5764200.0
330A,2026-02-12,5764200.0
3315,2021-05-14,291028684.0
3315,2021-08-05,291028504.0
3315,2021-11-05,291028122.0
3315,2022-02-04,291027967.0
3315,2022-05-13,291027708.0
3315,2022-08-04,291027266.0
3315,2022-11-11,291027106.0
3315,2023-02-03,291026715.0
3315,2023-05-12,291026403.0
3315,2023-08-03,291026142.0
3315,2023-11-10,291025634.0
3315,2024-02-09,291025297.0
3315,2024-05-10,291025090.0
3315,2024-08-08,291024762.0
3315,2024-11-08,291024176.0
3315,2025-02-07,291023856.0
3315,2025-05-09,291023768.0
3315,2025-08-08,291023472.0
3315,2025-11-11,291023034.0
3315,2026-02-06,291022923.0
3320,2021-06-11,7333199.0
3320,2021-09-10,7333199.0
3320,2021-12-10,7333199.0
3320,2022-03-11,7333199.0
3320,2022-06-10,7333199.0
3320,2022-09-14,7333199.0
3320,2022-12-09,7333149.0
3320,2023-03-17,7333149.0
3320,2023-06-09,7341649.0
3320,2023-09-08,7371649.0
3320,2023-12-08,7371609.0
3320,2024-03-15,7371559.0
3320,2024-06-14,7371559.0
3320,2024-09-13,7398359.0
3320,2024-12-13,7398299.0
3320,2025-03-14,7398299.0
3320,2025-06-13,7398299.0
3320,2025-09-12,7432999.0
3320,2025-12-12,7432999.0
3320,2026-03-13,7432999.0
3321,2021-07-02,7905396.0
3321,2021-10-01,7905396.0
3321,2021-12-24,7936396.0
3321,2022-03-25,7940896.0
3321,2022-07-15,7940896.0
3321,2022-09-30,7954896.0
3321,2022-12-27,7960488.0
3321,2023-03-31,7960488.0
3321,2023-07-07,7960488.0
3321,2023-10-06,7960488.0
3321,2023-12-27,7964749.0
3321,2024-03-29,7964749.0
3321,2024-07-05,7964749.0
3321,2024-10-04,7964749.0
3321,2024-12-26,7968942.0
3321,2025-03-28,7968942.0
3321,2025-07-04,7968942.0
3321,2025-10-03,7968942.0
3321,2025-12-25,7971165.0
3321,2026-04-03,7970415.0
3323,2021-05-14,81593255.0
3323,2021-08-13,81593255.0
3323,2021-11-15,81593255.0
3323,2021-12-23,81593255.0
3323,2022-02-14,81617255.0
3323,2022-05-13,81219655.0
3323,2022-08-10,81219655.0
3323,2022-11-14,81219655.0
3323,2023-02-13,81219655.0
3323,2023-05-15,81219655.0
3323,2023-08-10,81219655.0
3323,2023-11-14,81219655.0
3323,2023-12-05,81219655.0
3323,2024-02-14,81219655.0
3323,2024-05-15,81219655.0
3323,2024-08-09,81219655.0
3323,2024-11-14,81219655.0
3323,2025-02-14,81219655.0
3323,2025-05-14,80691355.0
3323,2025-08-08,80691355.0
3323,2025-11-13,80731355.0
3323,2025-12-04,80731355.0
3323,2026-02-13,80731355.0
3329,2021-05-28,8069602.0
3329,2021-08-30,8069602.0
3329,2021-11-29,8069602.0
3329,2022-02-28,8069602.0
3329,2022-05-30,8069602.0
3329,2022-08-29,8069602.0
3329,2022-11-30,8069602.0
3329,2023-02-27,8069602.0
3329,2023-05-30,8069602.0
3329,2023-08-29,8069577.0
3329,2023-11-28,8069549.0
3329,2024-02-27,8069549.0
3329,2024-05-30,8069549.0
3329,2024-08-29,8069549.0
3329,2024-11-29,8069549.0
3329,2025-02-28,8069549.0
3329,2025-05-29,8069549.0
3329,2025-05-30,8069549.0
3329,2025-08-29,8069549.0
3329,2025-11-28,8071599.0
3329,2026-02-27,8071599.0
332A,2025-05-15,11388000.0
332A,2025-08-12,11450900.0
332A,2025-11-13,11450900.0
332A,2026-02-13,11462100.0
3333,2021-06-28,26078824.0
3333,2021-09-27,26114344.0
3333,2021-12-27,26114344.0
3333,2022-04-04,26114344.0
3333,2022-06-27,26114344.0
3333,2022-09-26,26114344.0
3333,2022-12-26,26114344.0
3333,2023-04-03,26114344.0
3333,2023-06-26,26114344.0
3333,2023-09-25,26114344.0
3333,2023-12-25,26114344.0
3333,2024-04-01,26114344.0
3333,2024-06-24,26036044.0
3333,2024-09-24,26040119.0
3333,2024-12-23,26040119.0
3333,2025-04-04,26040119.0
3333,2025-06-23,26040119.0
3333,2025-09-22,26041919.0
3333,2025-12-22,26041919.0
3333,2026-04-03,26041919.0
3349,2021-07-12,39599096.0
3349,2021-10-11,39599060.0
3349,2022-01-11,39599026.0
3349,2022-04-11,39598939.0
3349,2022-07-11,39598915.0
3349,2022-10-11,39598881.0
3349,2023-01-13,39598858.0
3349,2023-04-10,39598858.0
3349,2023-07-10,39598858.0
3349,2023-10-11,39598858.0
3349,2024-01-12,39628858.0
3349,2024-04-12,39628838.0
3349,2024-07-12,39628816.0
3349,2024-10-11,79257440.0
3349,2025-01-10,79257336.0
3349,2025-04-14,79257336.0
3349,2025-07-11,79257301.0
3349,2025-10-14,79257265.0
3349,2026-01-13,79257265.0
3349,2026-04-13,79257265.0
334A,2025-05-14,1655000.0
334A,2025-08-08,1661900.0
334A,2025-11-13,1661900.0
334A,2026-02-12,1661900.0
3350,2021-05-14,57176942.0
3350,2021-08-16,57176332.0
3350,2021-11-15,57176032.0
3350,2022-02-14,57175232.0
3350,2022-05-16,57173922.0
3350,2022-08-15,57173392.0
3350,2022-11-14,57172552.0
3350,2023-02-14,57172092.0
3350,2023-05-15,114671562.0
3350,2023-08-14,114671232.0
3350,2023-11-14,114671232.0
3350,2024-02-14,114670462.0
3350,2024-05-15,114670242.0
3350,2024-08-14,181669302.0
3350,2024-11-13,19385525.0
3350,2025-02-10,36172536.0
3350,2025-03-03,36172536.0
3350,2025-05-14,459880960.0
3350,2025-08-13,654688628.0
3350,2025-11-13,1140948401.0
3350,2026-02-16,1142248029.0
3355,2021-05-12,19495992.0
3355,2021-08-06,19509992.0
3355,2021-11-12,19509992.0
3355,2022-02-14,19509914.0
3355,2022-05-10,19509914.0
3355,2022-08-08,19509914.0
3355,2022-11-09,19585914.0
3355,2023-02-14,19585914.0
3355,2023-05-12,19585914.0
3355,2023-08-08,19596114.0
3355,2023-11-08,19596114.0
3355,2024-02-14,19596114.0
3355,2024-05-10,19596070.0
3355,2024-08-08,19596070.0
3355,2024-11-08,19650174.0
3355,2025-02-14,19650174.0
3355,2025-05-14,19650174.0
3355,2025-08-08,19648774.0
3355,2025-11-11,19721369.0
3355,2026-02-13,19720589.0
3359,2021-05-14,10937387.0
3359,2021-08-12,10930387.0
3359,2021-11-12,10760987.0
3359,2022-02-14,10559587.0
3359,2022-05-13,10568187.0
3359,2022-08-12,10569087.0
3359,2022-11-14,10569587.0
3359,2023-02-14,10571887.0
3359,2023-05-15,10572287.0
3359,2023-08-14,10589887.0
3359,2023-11-14,10678987.0
3359,2024-02-14,10679887.0
3359,2024-05-15,10680587.0
3359,2024-08-09,10681187.0
3359,2024-11-14,10681987.0
3359,2025-02-14,10681949.0
3359,2025-05-15,10681949.0
3359,2025-08-12,10547749.0
3359,2025-11-14,10499649.0
3359,2026-02-13,10583049.0
3360,2021-05-11,94350346.0
3360,2021-08-06,94350316.0
3360,2021-11-09,94350316.0
3360,2022-02-08,94350284.0
3360,2022-05-10,94350284.0
3360,2022-08-09,94350262.0
3360,2022-11-08,94350262.0
3360,2023-02-07,94350262.0
3360,2023-05-12,94350225.0
3360,2023-08-08,94350225.0
3360,2023-11-10,94350225.0
3360,2024-02-09,94350225.0
3360,2024-05-10,94350225.0
3360,2024-08-09,94350225.0
3360,2024-11-08,94350134.0
3360,2025-02-07,94350134.0
3360,2025-05-13,94350134.0
3360,2025-08-08,94090134.0
3360,2025-11-11,92134734.0
3360,2026-02-06,92018934.0
3361,2021-06-11,19899013.0
3361,2021-09-13,19899013.0
3361,2021-12-13,20549313.0
3361,2022-03-11,20549313.0
3361,2022-06-13,20427466.0
3361,2022-09-13,20152666.0
3361,2022-12-13,20226366.0
3361,2023-03-13,20226366.0
3361,2023-06-13,20226366.0
3361,2023-09-13,20220466.0
3361,2023-12-13,20311966.0
3361,2024-03-13,20311966.0
3361,2024-06-13,20311966.0
3361,2024-09-12,20311966.0
3361,2024-12-12,18836266.0
3361,2025-03-13,18836266.0
3361,2025-06-13,18835766.0
3361,2025-09-11,18725766.0
3361,2025-12-12,18804526.0
3361,2026-03-12,18723926.0
336A,2025-05-14,23624850.0
336A,2025-08-08,23624850.0
336A,2025-11-13,23624850.0
336A,2026-02-13,23624850.0
3370,2021-05-24,2401421.0
3370,2021-08-13,2401421.0
3370,2021-11-12,2401421.0
3370,2022-02-10,2413421.0
3370,2022-05-16,2735421.0
3370,2022-08-10,2853421.0
3370,2022-11-11,3001421.0
3370,2023-02-10,3001421.0
3370,2023-05-15,3413221.0
3370,2023-08-14,3413221.0
3370,2023-11-14,3413221.0
3370,2024-02-13,3413221.0
3370,2024-05-15,3413221.0
3370,2024-08-13,3413221.0
3370,2024-11-14,3413221.0
3370,2025-02-14,3413221.0
3370,2025-05-15,3413221.0
3370,2025-08-08,3413221.0
3370,2025-11-14,3432221.0
3370,2026-02-16,3432221.0
3371,2021-05-11,13288534.0
3371,2021-08-03,13234934.0
3371,2021-11-02,12940611.0
3371,2022-02-01,12814863.0
3371,2022-05-10,12691563.0
3371,2022-08-02,12681923.0
3371,2022-11-01,12551723.0
3371,2023-02-01,12535823.0
3371,2023-05-10,25056046.0
3371,2023-08-01,25045846.0
3371,2023-11-01,25096846.0
3371,2024-02-01,25092846.0
3371,2024-05-09,25090401.0
3371,2024-08-01,25093801.0
3371,2024-10-30,25005301.0
3371,2025-02-03,24913067.0
3371,2025-05-09,24911267.0
3371,2025-08-01,24897829.0
3371,2025-11-04,24960990.0
3371,2026-02-02,25035590.0
3374,2021-05-14,3483462.0
3374,2021-08-11,3483433.0
3374,2021-11-12,3397176.0
3374,2022-02-10,3487176.0
3374,2022-05-13,3487012.0
3374,2022-08-10,3487012.0
3374,2022-11-11,3492647.0
3374,2023-02-13,3492617.0
3374,2023-05-12,3492617.0
3374,2023-08-10,3492617.0
3374,2023-11-13,3498794.0
3374,2024-02-13,3498794.0
3374,2024-05-15,3498749.0
3374,2024-08-09,3498662.0
3374,2024-11-13,3498662.0
3374,2025-02-14,3498662.0
3374,2025-05-14,3498662.0
3374,2025-08-08,3498662.0
3374,2025-11-12,3498662.0
3374,2026-02-13,3498616.0
3382,2021-07-08,883012666.0
3382,2021-10-07,883110806.0
3382,2022-01-13,883117401.0
3382,2022-04-07,883116298.0
3382,2022-07-07,883149600.0
3382,2022-10-06,883226212.0
3382,2023-01-12,883225686.0
3382,2023-04-06,883224712.0
3382,2023-07-13,883273111.0
3382,2023-10-12,883329599.0
3382,2024-01-11,883336654.0
3382,2024-04-10,2622913557.0
3382,2024-04-12,2622913557.0
3382,2024-07-11,2594267641.0
3382,2024-10-10,2594770178.0
3382,2025-01-09,2594810623.0
3382,2025-04-09,2594832371.0
3382,2025-04-14,2594832371.0
3382,2025-07-10,2553459696.0
3382,2025-10-09,2463090919.0
3382,2026-01-08,2380731133.0
3382,2026-04-09,2311679726.0
3387,2021-07-14,186783134.0
3387,2021-10-14,186784234.0
3387,2022-01-14,208484734.0
3387,2022-04-14,210158133.0
3387,2022-07-14,210169533.0
3387,2022-10-14,210182033.0
3387,2023-01-13,210195233.0
3387,2023-04-14,210206533.0
3387,2023-07-14,210226533.0
3387,2023-10-13,210303433.0
3387,2024-01-12,210321533.0
3387,2024-01-29,210303433.0
3387,2024-04-12,210332733.0
3387,2024-07-12,210350033.0
3387,2024-10-11,210377533.0
3387,2025-01-14,210402184.0
3387,2025-04-14,210427184.0
3387,2025-07-14,210456784.0
3387,2025-10-14,420975968.0
3387,2026-01-14,421005768.0
3387,2026-04-14,421024568.0
3388,2021-05-14,11467349.0
3388,2021-07-30,11467349.0
3388,2021-10-29,11501349.0
3388,2022-01-31,11501349.0
3388,2022-05-13,12651349.0
3388,2022-07-29,12651349.0
3388,2022-10-31,12651349.0
3388,2023-01-31,12651349.0
3388,2023-05-15,12651349.0
3388,2023-07-31,12651349.0
3388,2023-10-31,12669808.0
3388,2024-01-31,12669808.0
3388,2024-05-14,12718008.0
3388,2024-07-30,12717908.0
3388,2024-10-31,12735808.0
3388,2025-01-31,12735608.0
3388,2025-05-15,12734875.0
3388,2025-07-31,12734255.0
3388,2025-10-31,12752655.0
3388,2026-01-30,12751918.0
338A,2025-05-14,1312800.0
338A,2025-08-13,1359000.0
338A,2025-11-12,1359600.0
338A,2026-02-13,1359600.0
3391,2021-06-22,48537138.0
3391,2021-09-21,48537138.0
3391,2021-12-21,48549613.0
3391,2022-03-22,48553313.0
3391,2022-06-21,48553313.0
3391,2022-06-23,48553313.0
3391,2022-09-20,48565347.0
3391,2022-12-20,48601747.0
3391,2023-03-23,48601747.0
3391,2023-06-23,48601747.0
3391,2023-09-20,48601747.0
3391,2023-12-19,48621108.0
3391,2024-03-21,48621108.0
3391,2024-06-21,48631471.0
3391,2024-09-20,48641773.0
3391,2024-09-30,48641773.0
3391,2025-03-28,48631471.0
3391,2025-04-04,48668744.0
3391,2025-04-11,48666113.0
3391,2025-07-10,48689713.0
3391,2025-07-14,48689713.0
3391,2025-10-10,243822300.0
3391,2026-01-08,243982252.0
3391,2026-01-14,243982252.0
3391,2026-04-09,452977961.0
3392,2021-05-11,14763236.0
3392,2021-05-26,14763236.0
3392,2021-08-11,14763236.0
3392,2021-11-11,14763236.0
3392,2022-02-09,14763236.0
3392,2022-05-12,14763236.0
3392,2022-08-12,14763236.0
3392,2022-11-11,14772703.0
3392,2023-02-10,14772703.0
3392,2023-05-12,16272703.0
3392,2023-05-19,16272703.0
3392,2023-08-10,16272703.0
3392,2023-11-10,16282906.0
3392,2024-02-13,16282906.0
3392,2024-05-10,16282906.0
3392,2024-05-31,16282906.0
3392,2024-08-09,16282906.0
3392,2024-11-13,16323395.0
3392,2025-02-13,16323395.0
3392,2025-05-09,16203395.0
3392,2025-08-07,16203395.0
3392,2025-11-12,16243672.0
3392,2026-02-12,16243672.0
3393,2021-05-14,9884818.0
3393,2021-06-24,9884818.0
3393,2021-08-13,9895218.0
3393,2021-11-12,9911481.0
3393,2022-02-14,8728681.0
3393,2022-05-13,8728681.0
3393,2022-08-10,8729381.0
3393,2022-11-11,8729381.0
3393,2023-02-10,9336734.0
3393,2023-05-12,9336734.0
3393,2023-08-10,9336734.0
3393,2023-11-10,9366171.0
3393,2024-02-09,9369671.0
3393,2024-05-15,9369630.0
3393,2024-08-09,9614570.0
3393,2024-11-08,9614570.0
3393,2025-02-14,9459570.0
3393,2025-05-14,9459210.0
3393,2025-08-08,9350481.0
3393,2025-11-07,9350481.0
3393,2026-02-13,9350481.0
3395,2021-05-13,21302998.0
3395,2021-08-05,21302964.0
3395,2021-11-11,21330756.0
3395,2022-02-04,21330702.0
3395,2022-05-13,20730676.0
3395,2022-08-05,20730640.0
3395,2022-11-11,20753240.0
3395,2023-02-06,20553240.0
3395,2023-05-12,20553110.0
3395,2023-08-04,20353104.0
3395,2023-11-13,20380504.0
3395,2024-02-06,20432534.0
3395,2024-05-13,20431170.0
3395,2024-08-06,20430110.0
3395,2024-11-13,20448858.0
3395,2025-02-13,19971200.0
3395,2025-05-13,21882792.0
3395,2025-08-05,21881872.0
3395,2025-11-13,21428777.0
3395,2026-02-05,21438561.0
3397,2021-05-14,86363608.0
3397,2021-08-13,86457808.0
3397,2021-11-12,86664180.0
3397,2022-02-14,86756580.0
3397,2022-05-13,86811980.0
3397,2022-08-12,86900980.0
3397,2022-11-11,87037493.0
3397,2023-02-14,87062727.0
3397,2023-05-15,87076727.0
3397,2023-08-14,87115727.0
3397,2023-11-14,87202461.0
3397,2024-02-14,87254060.0
3397,2024-05-14,87302660.0
3397,2024-08-14,87318060.0
3397,2024-11-14,87412831.0
3397,2025-02-14,87517603.0
3397,2025-05-15,87605969.0
3397,2025-08-14,87758569.0
3397,2025-11-14,87852357.0
3397,2026-02-13,87880757.0
3399,2021-06-14,2434253.0
3399,2021-09-13,2449453.0
3399,2021-12-13,2456253.0
3399,2022-03-16,2443453.0
3399,2022-06-13,2449053.0
3399,2022-09-12,2449023.0
3399,2022-12-14,2449023.0
3399,2023-03-16,2449023.0
3399,2023-06-12,2449023.0
3399,2023-09-11,4900974.0
3399,2023-12-11,4900974.0
3399,2024-03-15,4900924.0
3399,2024-06-10,9801848.0
3399,2024-09-13,9801848.0
3399,2024-12-13,9801848.0
3399,2025-03-14,9801821.0
3399,2025-06-13,9801795.0
3399,2025-09-12,19699696.0
3399,2025-12-12,19699696.0
3399,2026-03-16,19699696.0
339A,2025-04-14,7072200.0
339A,2025-05-28,7072200.0
339A,2025-07-14,7779570.0
339A,2025-10-14,7779570.0
339A,2026-01-14,7779570.0
339A,2026-04-14,7752950.0
3401,2021-05-11,191977947.0
3401,2021-08-06,191980145.0
3401,2021-11-08,192092149.0
3401,2022-02-07,192092880.0
3401,2022-05-12,192119424.0
3401,2022-06-13,192119424.0
3401,2022-08-08,192134092.0
3401,2022-11-07,192291217.0
3401,2023-02-08,192293259.0
3401,2023-05-11,192315416.0
3401,2023-08-07,192321104.0
3401,2023-11-06,192510318.0
3401,2024-02-08,192521775.0
3401,2024-05-13,192552792.0
3401,2024-08-06,192554035.0
3401,2024-11-07,192675706.0
3401,2025-02-06,192688569.0
3401,2025-05-12,192716873.0
3401,2025-08-05,192729201.0
3401,2025-11-05,192899201.0
3401,2026-02-04,192903578.0
3402,2021-05-13,1600451584.0
3402,2021-08-04,1600663505.0
3402,2021-11-09,1600663213.0
3402,2022-02-09,1600720113.0
3402,2022-05-13,1600719774.0
3402,2022-08-09,1601001691.0
3402,2022-11-08,1601001308.0
3402,2023-02-08,1601021071.0
3402,2023-05-12,1601023834.0
3402,2023-08-07,1601643480.0
3402,2023-11-08,1601643093.0
3402,2024-02-08,1601642776.0
3402,2024-05-13,1601642702.0
3402,2024-08-07,1602180681.0
3402,2024-11-07,1602180413.0
3402,2025-02-12,1586148685.0
3402,2025-05-14,1563712929.0
3402,2025-08-08,1529189965.0
3402,2025-11-14,1503927922.0
3402,2026-02-10,1484210909.0
3405,2021-05-12,343943970.0
3405,2021-08-12,344006512.0
3405,2021-11-10,344005783.0
3405,2022-02-09,344005340.0
3405,2022-05-12,340142276.0
3405,2022-08-10,334693396.0
3405,2022-11-09,334693030.0
3405,2023-02-09,334692542.0
3405,2023-05-12,334691974.0
3405,2023-08-09,334758118.0
3405,2023-11-09,334757306.0
3405,2024-02-08,334756346.0
3405,2024-05-14,334807257.0
3405,2024-08-09,330497811.0
3405,2024-11-13,324283064.0
3405,2025-02-12,323867418.0
3405,2025-05-14,323896963.0
3405,2025-08-08,319368054.0
3405,2025-11-12,308077316.0
3405,2026-02-10,307039195.0
3407,2021-05-13,1387535165.0
3407,2021-08-06,1387533479.0
3407,2021-11-05,1387456674.0
3407,2022-02-09,1387293606.0
